order_id,product_id,quantity,unit_price,line_total
81268470,12,5,4.90,24.50
81268470,20,3,6.14,18.42
81268470,29,2,1.88,3.76
81273202,7,0,7.30,0.00
81273202,15,0,2.30,0.00
81273202,18,3,4.06,12.18
81273202,25,1,1.31,1.31
81273202,26,4,0.87,3.48
81283360,9,4,4.26,17.04
81283360,13,3,2.27,6.81
81283360,17,3,5.35,16.05
81283360,25,4,1.31,5.24
81292706,5,5,4.66,23.30
81292706,13,3,2.27,6.81
81292706,23,5,6.41,32.05
81292706,29,1,1.88,1.88
81317100,23,2,6.41,12.82
81317100,24,4,1.32,5.28
81317100,25,1,1.31,1.31
81317100,28,1,6.70,6.70
81318080,20,5,6.14,30.70
81345002,18,4,4.06,16.24
81345002,26,1,0.87,0.87
81354986,29,4,1.88,7.52
81363255,2,2,9.28,18.56
81363255,24,4,1.32,5.28
81363255,26,1,0.87,0.87
81363255,28,5,6.70,33.50
81369270,3,5,3.15,15.75
81369270,17,5,5.35,26.75
81369270,27,4,2.22,8.88
81373480,22,5,1.03,5.15
81373480,27,3,2.22,6.66
81375398,7,1,7.30,7.30
81375398,16,2,3.24,6.48
81375398,27,5,2.22,11.10
81375398,29,3,1.88,5.64
81375398,30,2,2.91,5.82
81380004,5,2,4.66,9.32
81380004,7,4,7.30,29.20
81380004,8,4,0.68,2.72
81380004,24,1,1.32,1.32
81381580,5,1,4.66,4.66
81381580,6,4,2.73,10.92
81381580,7,0,7.30,0.00
81381580,12,1,4.90,4.90
81381580,20,1,6.14,6.14
81383238,3,5,3.15,15.75
81383238,18,3,4.06,12.18
81383238,24,1,1.32,1.32
81403136,14,1,8.46,8.46
81406245,5,3,4.66,13.98
81406245,6,3,2.73,8.19
81406245,18,4,4.06,16.24
81406245,22,5,1.03,5.15
81406245,27,1,2.22,2.22
81410971,1,2,1.64,3.28
81410971,4,1,5.39,5.39
81410971,8,3,0.68,2.04
81411081,24,4,1.32,5.28
81413015,6,1,2.73,2.73
81413015,9,4,4.26,17.04
81424934,1,3,1.64,4.92
81424934,15,2,2.30,4.60
81424934,25,5,1.31,6.55
81424934,27,5,2.22,11.10
81424934,29,2,1.88,3.76
81427298,23,5,6.41,32.05
81430342,8,1,0.68,0.68
81430342,14,2,8.46,16.92
81430645,1,4,1.64,6.56
81430645,4,2,5.39,10.78
81437280,5,3,4.66,13.98
81437280,30,1,2.91,2.91
81453305,15,3,2.30,6.90
81453305,23,3,6.41,19.23
81453305,24,2,1.32,2.64
81469456,9,2,4.26,8.52
81476249,1,4,1.64,6.56
81476249,15,2,2.30,4.60
81476249,23,4,6.41,25.64
81476249,27,3,2.22,6.66
81516768,14,5,8.46,42.30
81516768,25,3,1.31,3.93
81516768,27,5,2.22,11.10
81516768,28,5,6.70,33.50
81522342,7,1,7.30,7.30
81522342,9,3,4.26,12.78
81522342,20,5,6.14,30.70
81528427,11,5,2.16,10.80
81528427,22,5,1.03,5.15
81528427,24,5,1.32,6.60
81531394,1,3,1.64,4.92
81531394,16,2,3.24,6.48
81531394,26,4,0.87,3.48
81533647,3,3,3.15,9.45
81533647,10,2,4.26,8.52
81551676,25,2,1.31,2.62
81551676,29,3,1.88,5.64
81552153,30,2,2.91,5.82
81552948,18,3,4.06,12.18
81563145,1,3,1.64,4.92
81563145,3,5,3.15,15.75
81563145,10,5,4.26,21.30
81563145,15,3,2.30,6.90
81568850,11,4,2.16,8.64
81568850,19,1,1.36,1.36
81568850,22,2,1.03,2.06
81568850,30,4,2.91,11.64
81581000,10,4,4.26,17.04
81581000,18,2,4.06,8.12
81581000,26,4,0.87,3.48
81602109,29,1,1.88,1.88
81618920,1,1,1.64,1.64
81618920,17,1,5.35,5.35
81618920,28,5,6.70,33.50
81647477,27,1,2.22,2.22
81647573,14,1,8.46,8.46
81647573,23,4,6.41,25.64
81647573,27,2,2.22,4.44
81650325,5,4,4.66,18.64
81650325,6,1,2.73,2.73
81650325,22,4,1.03,4.12
81650325,25,5,1.31,6.55
81678961,1,2,1.64,3.28
81678961,7,2,7.30,14.60
81678961,14,5,8.46,42.30
81678961,15,2,2.30,4.60
81678961,18,5,4.06,20.30
81684943,7,1,7.30,7.30
81684943,11,1,2.16,2.16
81684943,14,5,8.46,42.30
81684943,15,1,2.30,2.30
81684943,27,5,2.22,11.10
81691962,4,2,5.39,10.78
81691962,8,2,0.68,1.36
81691962,10,3,4.26,12.78
81691962,30,1,2.91,2.91
81695085,14,5,8.46,42.30
81695085,19,4,1.36,5.44
81695085,30,1,2.91,2.91
81704289,24,1,1.32,1.32
81714457,11,2,2.16,4.32
81714457,12,5,4.90,24.50
81714457,13,5,2.27,11.35
81714457,18,5,4.06,20.30
81714457,27,3,2.22,6.66
81728287,15,3,2.30,6.90
81728287,21,3,8.46,25.38
81728287,29,3,1.88,5.64
81728657,7,3,7.30,21.90
81728657,8,3,0.68,2.04
81728657,9,3,4.26,12.78
81728657,17,4,5.35,21.40
81728657,24,5,1.32,6.60
81754067,4,4,5.39,21.56
81754067,6,5,2.73,13.65
81754067,17,2,5.35,10.70
81754067,19,5,1.36,6.80
81754067,20,2,6.14,12.28
81769978,1,3,1.64,4.92
81769978,2,1,9.28,9.28
81769978,14,1,8.46,8.46
81769978,21,5,8.46,42.30
81769978,26,2,0.87,1.74
81773230,8,0,0.68,0.00
81773230,17,4,5.35,21.40
81774782,2,4,9.28,37.12
81774782,11,2,2.16,4.32
81774782,17,1,5.35,5.35
81774782,23,3,6.41,19.23
81774830,12,4,4.90,19.60
81777561,5,4,4.66,18.64
81777561,14,1,8.46,8.46
81777561,19,5,1.36,6.80
81777561,26,2,0.87,1.74
81783493,23,5,6.41,32.05
81793862,6,5,2.73,13.65
81797605,10,5,4.26,21.30
81797605,23,1,6.41,6.41
81797605,24,2,1.32,2.64
81797605,28,2,6.70,13.40
81818645,7,1,7.30,7.30
81818645,22,4,1.03,4.12
81835098,4,1,5.39,5.39
81835098,9,4,4.26,17.04
81835098,14,5,8.46,42.30
81835098,19,1,1.36,1.36
81861825,15,5,2.30,11.50
81861825,17,1,5.35,5.35
81861825,21,1,8.46,8.46
81876748,6,3,2.73,8.19
81876748,7,0,7.30,0.00
81883382,1,1,1.64,1.64
81883382,3,1,3.15,3.15
81890071,1,4,1.64,6.56
81890071,2,2,9.28,18.56
81890071,19,2,1.36,2.72
81890071,26,3,0.87,2.61
81897596,7,0,7.30,0.00
81897596,11,4,2.16,8.64
81897596,12,5,4.90,24.50
81897596,29,5,1.88,9.40
81897824,9,5,4.26,21.30
81897824,12,2,4.90,9.80
81897824,28,3,6.70,20.10
81897824,30,2,2.91,5.82
81917199,27,1,2.22,2.22
81922039,4,4,5.39,21.56
81922039,15,3,2.30,6.90
81922039,28,5,6.70,33.50
81935223,15,0,2.30,0.00
81935223,29,4,1.88,7.52
81935223,30,4,2.91,11.64
81937448,6,3,2.73,8.19
81958655,1,3,1.64,4.92
81958655,16,5,3.24,16.20
81958655,20,4,6.14,24.56
81962750,5,3,4.66,13.98
81968540,5,5,4.66,23.30
81968540,10,4,4.26,17.04
81968540,29,5,1.88,9.40
81972220,2,1,9.28,9.28
81972220,7,4,7.30,29.20
81972220,24,5,1.32,6.60
81972220,27,5,2.22,11.10
81972220,30,1,2.91,2.91
81982222,13,2,2.27,4.54
81988796,26,3,0.87,2.61
81988921,13,4,2.27,9.08
81988921,26,2,0.87,1.74
82005042,18,5,4.06,20.30
82005042,19,4,1.36,5.44
82016157,8,5,0.68,3.40
82016157,10,2,4.26,8.52
82016157,18,4,4.06,16.24
82016157,19,2,1.36,2.72
82016157,28,3,6.70,20.10
82020835,4,5,5.39,26.95
82020835,13,1,2.27,2.27
82020835,19,1,1.36,1.36
82020835,28,3,6.70,20.10
82022386,4,3,5.39,16.17
82022386,9,1,4.26,4.26
82022386,22,3,1.03,3.09
82022386,28,5,6.70,33.50
82025354,8,5,0.68,3.40
82025354,12,5,4.90,24.50
82025354,20,3,6.14,18.42
82025354,21,3,8.46,25.38
82025354,27,4,2.22,8.88
82030723,2,2,9.28,18.56
82030878,26,4,0.87,3.48
82030878,28,2,6.70,13.40
82030878,29,1,1.88,1.88
82048618,1,2,1.64,3.28
82048618,28,2,6.70,13.40
82055504,1,5,1.64,8.20
82055504,7,0,7.30,0.00
82055504,30,5,2.91,14.55
82069204,2,5,9.28,46.40
82069204,10,4,4.26,17.04
82069204,16,3,3.24,9.72
82069204,24,2,1.32,2.64
82076228,2,3,9.28,27.84
82076228,28,5,6.70,33.50
82101706,1,1,1.64,1.64
82101706,6,2,2.73,5.46
82101706,10,5,4.26,21.30
82101706,20,1,6.14,6.14
82105244,1,2,1.64,3.28
82105608,6,5,2.73,13.65
82105608,11,2,2.16,4.32
82105608,14,1,8.46,8.46
82127590,19,2,1.36,2.72
82127590,20,2,6.14,12.28
82130048,3,1,3.15,3.15
82130048,14,5,8.46,42.30
82130048,24,3,1.32,3.96
82130048,25,4,1.31,5.24
82132979,6,5,2.73,13.65
82132979,18,3,4.06,12.18
82159045,4,5,5.39,26.95
82159045,6,4,2.73,10.92
82159045,15,0,2.30,0.00
82159045,18,5,4.06,20.30
82159045,27,5,2.22,11.10
82161449,2,2,9.28,18.56
82161449,16,4,3.24,12.96
82161449,29,5,1.88,9.40
82165563,3,2,3.15,6.30
82165563,5,2,4.66,9.32
82165563,17,5,5.35,26.75
82166651,4,2,5.39,10.78
82166651,13,4,2.27,9.08
82166651,16,5,3.24,16.20
82170233,7,1,7.30,7.30
82170233,13,3,2.27,6.81
82170233,14,2,8.46,16.92
82170233,17,5,5.35,26.75
82170233,18,2,4.06,8.12
82174347,16,5,3.24,16.20
82194680,1,3,1.64,4.92
82194680,2,1,9.28,9.28
82194680,19,1,1.36,1.36
82194680,23,4,6.41,25.64
82194680,29,4,1.88,7.52
82199445,5,5,4.66,23.30
82199445,23,4,6.41,25.64
82229755,30,2,2.91,5.82
82241717,1,5,1.64,8.20
82241717,7,3,7.30,21.90
82241717,16,3,3.24,9.72
82241717,18,3,4.06,12.18
82241717,22,3,1.03,3.09
82254454,11,1,2.16,2.16
82254454,20,2,6.14,12.28
82272984,1,1,1.64,1.64
82272984,5,2,4.66,9.32
82272984,6,2,2.73,5.46
82272984,16,2,3.24,6.48
82272984,21,4,8.46,33.84
82282834,14,2,8.46,16.92
82300544,3,4,3.15,12.60
82300544,11,2,2.16,4.32
82300544,14,3,8.46,25.38
82300544,22,5,1.03,5.15
82312754,2,1,9.28,9.28
82312754,11,2,2.16,4.32
82312754,23,3,6.41,19.23
82327915,7,0,7.30,0.00
82330632,1,3,1.64,4.92
82330632,11,3,2.16,6.48
82330632,21,1,8.46,8.46
82330632,23,3,6.41,19.23
82330671,1,4,1.64,6.56
82330671,7,2,7.30,14.60
82330671,22,2,1.03,2.06
82330671,23,3,6.41,19.23
82330671,26,4,0.87,3.48
82331355,23,3,6.41,19.23
82331355,26,1,0.87,0.87
82348443,12,1,4.90,4.90
82348443,19,5,1.36,6.80
82348443,28,4,6.70,26.80
82375804,5,1,4.66,4.66
82375804,7,3,7.30,21.90
82375804,13,4,2.27,9.08
82375804,15,3,2.30,6.90
82380805,18,2,4.06,8.12
82380805,23,3,6.41,19.23
82382876,2,3,9.28,27.84
82382876,6,5,2.73,13.65
82382876,23,1,6.41,6.41
82382876,24,3,1.32,3.96
82382876,25,2,1.31,2.62
82394565,3,3,3.15,9.45
82394565,4,4,5.39,21.56
82394565,8,2,0.68,1.36
82394565,12,3,4.90,14.70
82394565,17,2,5.35,10.70
82414908,2,5,9.28,46.40
82414908,19,4,1.36,5.44
82414908,22,4,1.03,4.12
82421622,14,3,8.46,25.38
82421622,20,3,6.14,18.42
82421622,27,4,2.22,8.88
82469823,4,4,5.39,21.56
82469823,16,1,3.24,3.24
82469823,21,4,8.46,33.84
82469823,27,3,2.22,6.66
82477686,25,5,1.31,6.55
82478225,3,5,3.15,15.75
82478225,5,4,4.66,18.64
82478225,10,1,4.26,4.26
82478225,13,5,2.27,11.35
82478225,14,2,8.46,16.92
82480112,7,0,7.30,0.00
82480112,13,2,2.27,4.54
82480112,16,4,3.24,12.96
82480112,27,4,2.22,8.88
82486330,13,4,2.27,9.08
82486330,14,5,8.46,42.30
82519185,1,3,1.64,4.92
82534133,18,1,4.06,4.06
82534133,19,5,1.36,6.80
82534133,20,5,6.14,30.70
82534133,27,5,2.22,11.10
82535331,7,0,7.30,0.00
82535331,25,3,1.31,3.93
82559868,7,0,7.30,0.00
82565707,5,5,4.66,23.30
82565707,10,1,4.26,4.26
82565707,11,2,2.16,4.32
82565707,16,1,3.24,3.24
82565707,19,0,1.36,0.00
82572340,3,1,3.15,3.15
82572340,4,4,5.39,21.56
82572340,11,5,2.16,10.80
82572340,18,2,4.06,8.12
82578341,2,4,9.28,37.12
82578341,20,1,6.14,6.14
82578341,22,5,1.03,5.15
82578341,24,4,1.32,5.28
82578341,30,1,2.91,2.91
82581436,6,3,2.73,8.19
82581436,8,2,0.68,1.36
82581436,10,2,4.26,8.52
82581436,14,4,8.46,33.84
82594118,1,3,1.64,4.92
82599266,3,5,3.15,15.75
82599266,23,2,6.41,12.82
82599266,24,5,1.32,6.60
82599266,28,1,6.70,6.70
82619621,1,5,1.64,8.20
82619621,5,3,4.66,13.98
82631469,10,1,4.26,4.26
82631469,20,4,6.14,24.56
82631469,22,3,1.03,3.09
82659251,9,2,4.26,8.52
82659251,25,2,1.31,2.62
82659251,27,1,2.22,2.22
82668864,9,4,4.26,17.04
82668864,14,5,8.46,42.30
82670792,26,4,0.87,3.48
82670792,29,1,1.88,1.88
82677765,5,2,4.66,9.32
82677765,19,4,1.36,5.44
82680293,26,5,0.87,4.35
82685219,12,2,4.90,9.80
82685219,14,3,8.46,25.38
82685219,24,2,1.32,2.64
82689128,2,2,9.28,18.56
82689128,14,1,8.46,8.46
82689128,23,4,6.41,25.64
82689128,28,4,6.70,26.80
82726728,5,4,4.66,18.64
82747484,11,1,2.16,2.16
82747484,22,3,1.03,3.09
82747484,26,2,0.87,1.74
82747484,27,4,2.22,8.88
82751782,2,5,9.28,46.40
82751782,21,0,8.46,0.00
82751782,27,2,2.22,4.44
82753981,7,3,7.30,21.90
82755344,5,1,4.66,4.66
82755344,11,5,2.16,10.80
82755344,16,5,3.24,16.20
82755344,24,3,1.32,3.96
82755344,25,3,1.31,3.93
82761019,6,1,2.73,2.73
82763707,20,3,6.14,18.42
82779183,16,5,3.24,16.20
82779183,19,5,1.36,6.80
82779183,25,4,1.31,5.24
82779183,26,4,0.87,3.48
82779183,29,4,1.88,7.52
82795173,1,3,1.64,4.92
82795173,6,4,2.73,10.92
82795173,21,3,8.46,25.38
82795173,24,5,1.32,6.60
82795173,29,1,1.88,1.88
82813255,16,4,3.24,12.96
82820399,6,1,2.73,2.73
82820399,7,1,7.30,7.30
82820399,14,1,8.46,8.46
82820399,26,2,0.87,1.74
82822915,3,5,3.15,15.75
82822915,6,3,2.73,8.19
82822915,28,1,6.70,6.70
82827657,1,1,1.64,1.64
82827657,2,5,9.28,46.40
82827657,20,5,6.14,30.70
82834740,15,0,2.30,0.00
82834740,16,2,3.24,6.48
82834740,18,4,4.06,16.24
82834740,29,5,1.88,9.40
82843317,6,2,2.73,5.46
82843317,11,3,2.16,6.48
82843317,19,5,1.36,6.80
82843317,23,1,6.41,6.41
82843317,24,2,1.32,2.64
82865723,13,5,2.27,11.35
82865723,17,3,5.35,16.05
82865723,22,1,1.03,1.03
82894880,3,4,3.15,12.60
82894880,14,2,8.46,16.92
82894880,30,5,2.91,14.55
82903847,8,2,0.68,1.36
82903847,22,2,1.03,2.06
82932413,22,3,1.03,3.09
82940574,1,3,1.64,4.92
82948383,14,5,8.46,42.30
82948383,19,1,1.36,1.36
82948383,26,2,0.87,1.74
82948435,11,4,2.16,8.64
82948435,19,0,1.36,0.00
82948435,25,4,1.31,5.24
82948435,30,3,2.91,8.73
82978510,11,3,2.16,6.48
82978510,12,2,4.90,9.80
82978510,15,4,2.30,9.20
82978510,27,5,2.22,11.10
82979702,3,2,3.15,6.30
82979702,11,3,2.16,6.48
82979702,27,2,2.22,4.44
82987173,2,4,9.28,37.12
82987173,29,5,1.88,9.40
82992332,19,5,1.36,6.80
82992332,26,2,0.87,1.74
83016961,19,1,1.36,1.36
83016961,27,2,2.22,4.44
83022816,9,3,4.26,12.78
83022816,12,1,4.90,4.90
83022816,18,5,4.06,20.30
83024732,9,3,4.26,12.78
83024732,28,1,6.70,6.70
83024963,6,4,2.73,10.92
83024963,8,5,0.68,3.40
83024963,10,3,4.26,12.78
83024963,22,5,1.03,5.15
83051320,7,0,7.30,0.00
83051320,20,4,6.14,24.56
83055803,5,2,4.66,9.32
83055803,6,1,2.73,2.73
83055803,8,1,0.68,0.68
83055803,10,2,4.26,8.52
83064523,4,4,5.39,21.56
83064523,5,3,4.66,13.98
83069781,8,2,0.68,1.36
83076641,10,5,4.26,21.30
83076641,17,2,5.35,10.70
83076641,21,5,8.46,42.30
83078989,8,4,0.68,2.72
83078989,15,2,2.30,4.60
83078989,24,1,1.32,1.32
83079237,7,0,7.30,0.00
83079237,29,2,1.88,3.76
83081332,4,1,5.39,5.39
83089723,15,2,2.30,4.60
83092857,7,0,7.30,0.00
83110692,7,0,7.30,0.00
83110692,16,1,3.24,3.24
83110692,21,0,8.46,0.00
83116815,26,3,0.87,2.61
83117617,11,2,2.16,4.32
83138834,18,1,4.06,4.06
83138834,23,2,6.41,12.82
83138834,24,4,1.32,5.28
83138834,28,2,6.70,13.40
83155765,1,2,1.64,3.28
83155765,18,5,4.06,20.30
83155765,23,5,6.41,32.05
83230446,11,5,2.16,10.80
83230446,15,0,2.30,0.00
83230446,20,1,6.14,6.14
83230446,22,5,1.03,5.15
83234299,1,4,1.64,6.56
83234299,13,5,2.27,11.35
83234299,15,2,2.30,4.60
83234299,25,2,1.31,2.62
83254232,10,4,4.26,17.04
83254232,25,2,1.31,2.62
83319139,10,3,4.26,12.78
83319139,12,3,4.90,14.70
83319139,22,4,1.03,4.12
83319139,23,4,6.41,25.64
83322035,7,2,7.30,14.60
83322035,9,1,4.26,4.26
83322035,10,3,4.26,12.78
83322035,27,3,2.22,6.66
83339853,13,1,2.27,2.27
83348199,6,4,2.73,10.92
83353668,9,5,4.26,21.30
83367691,16,4,3.24,12.96
83367691,21,2,8.46,16.92
83367691,22,5,1.03,5.15
83367691,29,4,1.88,7.52
83367846,24,3,1.32,3.96
83376205,4,3,5.39,16.17
83376205,7,2,7.30,14.60
83376205,9,4,4.26,17.04
83376205,25,1,1.31,1.31
83376205,29,3,1.88,5.64
83380723,1,5,1.64,8.20
83380723,3,3,3.15,9.45
83380723,8,4,0.68,2.72
83380723,17,4,5.35,21.40
83380723,21,4,8.46,33.84
83382106,6,4,2.73,10.92
83382106,10,2,4.26,8.52
83382106,13,1,2.27,2.27
83382106,16,1,3.24,3.24
83382714,7,1,7.30,7.30
83388538,14,5,8.46,42.30
83388538,17,1,5.35,5.35
83388538,22,3,1.03,3.09
83388538,23,3,6.41,19.23
83434791,1,4,1.64,6.56
83434791,10,5,4.26,21.30
83438676,17,4,5.35,21.40
83466345,5,2,4.66,9.32
83466345,26,5,0.87,4.35
83467746,5,1,4.66,4.66
83467746,16,3,3.24,9.72
83467746,18,5,4.06,20.30
83467746,21,2,8.46,16.92
83467746,30,5,2.91,14.55
83474056,16,4,3.24,12.96
83480386,8,1,0.68,0.68
83480386,9,1,4.26,4.26
83486505,29,5,1.88,9.40
83486951,2,4,9.28,37.12
83486951,10,2,4.26,8.52
83486951,20,4,6.14,24.56
83486951,21,2,8.46,16.92
83486951,22,2,1.03,2.06
83491427,1,2,1.64,3.28
83491427,19,1,1.36,1.36
83495457,11,5,2.16,10.80
83504297,2,2,9.28,18.56
83504297,8,5,0.68,3.40
83504297,18,2,4.06,8.12
83504297,23,3,6.41,19.23
83517199,30,5,2.91,14.55
83526589,6,1,2.73,2.73
83526589,9,5,4.26,21.30
83526589,12,3,4.90,14.70
83526589,24,1,1.32,1.32
83526614,4,4,5.39,21.56
83526614,9,3,4.26,12.78
83526614,17,1,5.35,5.35
83526614,19,5,1.36,6.80
83530520,6,3,2.73,8.19
83530520,9,2,4.26,8.52
83530520,25,4,1.31,5.24
83548717,17,1,5.35,5.35
83548717,23,3,6.41,19.23
83548717,28,3,6.70,20.10
83560652,9,4,4.26,17.04
83560652,22,4,1.03,4.12
83560652,23,4,6.41,25.64
83571349,6,1,2.73,2.73
83571349,7,2,7.30,14.60
83571349,10,2,4.26,8.52
83571349,16,3,3.24,9.72
83571349,21,5,8.46,42.30
83573876,5,4,4.66,18.64
83573876,9,1,4.26,4.26
83580285,16,1,3.24,3.24
83580285,20,4,6.14,24.56
83584661,13,4,2.27,9.08
83584661,25,5,1.31,6.55
83584661,26,2,0.87,1.74
83584661,29,4,1.88,7.52
83608629,12,5,4.90,24.50
83608629,27,1,2.22,2.22
83609935,1,1,1.64,1.64
83609935,2,1,9.28,9.28
83609935,13,4,2.27,9.08
83609935,17,2,5.35,10.70
83625170,27,4,2.22,8.88
83628611,8,1,0.68,0.68
83628611,12,4,4.90,19.60
83628611,17,4,5.35,21.40
83628611,21,2,8.46,16.92
83643161,23,1,6.41,6.41
83643161,25,5,1.31,6.55
83643161,28,1,6.70,6.70
83643161,29,2,1.88,3.76
83675938,4,2,5.39,10.78
83675938,7,4,7.30,29.20
83675938,8,5,0.68,3.40
83675938,11,3,2.16,6.48
83675938,30,1,2.91,2.91
83691920,25,2,1.31,2.62
83704028,8,3,0.68,2.04
83704028,16,5,3.24,16.20
83704028,19,5,1.36,6.80
83704028,26,2,0.87,1.74
83707141,3,5,3.15,15.75
83707141,4,4,5.39,21.56
83707141,19,1,1.36,1.36
83709716,12,4,4.90,19.60
83709716,16,1,3.24,3.24
83709716,25,2,1.31,2.62
83754869,1,2,1.64,3.28
83754869,3,2,3.15,6.30
83771276,4,1,5.39,5.39
83771276,7,0,7.30,0.00
83771276,9,3,4.26,12.78
83771276,10,4,4.26,17.04
83771276,18,2,4.06,8.12
83772674,18,3,4.06,12.18
83773820,7,1,7.30,7.30
83785422,6,4,2.73,10.92
83793467,7,0,7.30,0.00
83793467,10,1,4.26,4.26
83800977,3,2,3.15,6.30
83800977,12,5,4.90,24.50
83800977,13,3,2.27,6.81
83800977,14,3,8.46,25.38
83802787,8,4,0.68,2.72
83802787,9,3,4.26,12.78
83802787,30,2,2.91,5.82
83804836,29,3,1.88,5.64
83806448,27,5,2.22,11.10
83806448,29,3,1.88,5.64
83823720,7,2,7.30,14.60
83823720,14,5,8.46,42.30
83823720,18,5,4.06,20.30
83823720,21,1,8.46,8.46
83824396,3,4,3.15,12.60
83824396,9,1,4.26,4.26
83839216,1,5,1.64,8.20
83839216,28,4,6.70,26.80
83839216,29,3,1.88,5.64
83854921,3,1,3.15,3.15
83854921,6,2,2.73,5.46
83854921,20,1,6.14,6.14
83854921,22,4,1.03,4.12
83854921,23,5,6.41,32.05
83869316,4,4,5.39,21.56
83869316,5,3,4.66,13.98
83869316,14,3,8.46,25.38
83869316,18,4,4.06,16.24
83913867,8,4,0.68,2.72
83913867,19,1,1.36,1.36
83913867,21,4,8.46,33.84
83913867,27,2,2.22,4.44
83929484,19,5,1.36,6.80
83933076,16,1,3.24,3.24
83935511,16,2,3.24,6.48
83935511,20,5,6.14,30.70
83935881,3,4,3.15,12.60
83944387,2,3,9.28,27.84
83944387,13,1,2.27,2.27
83944387,15,4,2.30,9.20
83944387,18,4,4.06,16.24
83944387,22,1,1.03,1.03
83944834,11,1,2.16,2.16
83944834,13,4,2.27,9.08
83944905,15,2,2.30,4.60
83944905,26,4,0.87,3.48
83944905,29,4,1.88,7.52
83959327,5,2,4.66,9.32
83964920,2,4,9.28,37.12
83964920,6,5,2.73,13.65
83964920,27,5,2.22,11.10
83964920,29,5,1.88,9.40
83974615,14,2,8.46,16.92
83974615,24,1,1.32,1.32
83974615,28,4,6.70,26.80
84001042,7,1,7.30,7.30
84001042,10,5,4.26,21.30
84001042,24,2,1.32,2.64
84001042,28,1,6.70,6.70
84002067,3,3,3.15,9.45
84002067,15,2,2.30,4.60
84002067,18,1,4.06,4.06
84002067,28,3,6.70,20.10
84002067,30,2,2.91,5.82
84006394,1,2,1.64,3.28
84006394,7,4,7.30,29.20
84006394,8,5,0.68,3.40
84006394,9,3,4.26,12.78
84006394,21,5,8.46,42.30
84016819,5,3,4.66,13.98
84016819,17,1,5.35,5.35
84016819,30,3,2.91,8.73
84021404,5,3,4.66,13.98
84021404,11,5,2.16,10.80
84021404,19,1,1.36,1.36
84021404,24,3,1.32,3.96
84021404,29,3,1.88,5.64
84049277,19,4,1.36,5.44
84049277,24,1,1.32,1.32
84064617,18,2,4.06,8.12
84075976,1,3,1.64,4.92
84075976,2,1,9.28,9.28
84075976,13,4,2.27,9.08
84075976,14,4,8.46,33.84
84088099,13,5,2.27,11.35
84091327,1,3,1.64,4.92
84091327,17,4,5.35,21.40
84091327,29,2,1.88,3.76
84091466,13,2,2.27,4.54
84091466,17,1,5.35,5.35
84109130,6,4,2.73,10.92
84109130,7,0,7.30,0.00
84109130,18,2,4.06,8.12
84109130,20,1,6.14,6.14
84109130,22,4,1.03,4.12
84133420,17,4,5.35,21.40
84133420,18,5,4.06,20.30
84133420,29,5,1.88,9.40
84135492,12,4,4.90,19.60
84135492,30,4,2.91,11.64
84165140,16,5,3.24,16.20
84210292,10,1,4.26,4.26
84210292,13,1,2.27,2.27
84214467,24,2,1.32,2.64
84214467,25,1,1.31,1.31
84217137,20,5,6.14,30.70
84221224,22,5,1.03,5.15
84226715,22,4,1.03,4.12
84247020,6,5,2.73,13.65
84253536,14,1,8.46,8.46
84253536,23,5,6.41,32.05
84253536,30,3,2.91,8.73
84261233,15,2,2.30,4.60
84261233,16,4,3.24,12.96
84262659,3,1,3.15,3.15
84262659,7,4,7.30,29.20
84262659,10,4,4.26,17.04
84262659,12,1,4.90,4.90
84262659,30,5,2.91,14.55
84264502,23,1,6.41,6.41
84280994,3,5,3.15,15.75
84287773,30,5,2.91,14.55
84311506,10,4,4.26,17.04
84311506,13,3,2.27,6.81
84311506,15,0,2.30,0.00
84311506,22,3,1.03,3.09
84311995,8,3,0.68,2.04
84311995,27,5,2.22,11.10
84320202,9,1,4.26,4.26
84320202,14,5,8.46,42.30
84320202,15,4,2.30,9.20
84335417,9,5,4.26,21.30
84335417,25,5,1.31,6.55
84364846,6,4,2.73,10.92
84364846,12,2,4.90,9.80
84364846,29,4,1.88,7.52
84380787,1,4,1.64,6.56
84380787,14,3,8.46,25.38
84380787,20,3,6.14,18.42
84406292,5,2,4.66,9.32
84406292,22,5,1.03,5.15
84415350,15,1,2.30,2.30
84423039,22,1,1.03,1.03
84423039,23,5,6.41,32.05
84434396,4,1,5.39,5.39
84434396,21,1,8.46,8.46
84434396,27,1,2.22,2.22
84446831,14,0,8.46,0.00
84446831,15,0,2.30,0.00
84446831,19,0,1.36,0.00
84462178,2,1,9.28,9.28
84462178,8,4,0.68,2.72
84462178,18,4,4.06,16.24
84462352,2,4,9.28,37.12
84462352,4,1,5.39,5.39
84462352,15,2,2.30,4.60
84462352,21,1,8.46,8.46
84466455,5,1,4.66,4.66
84466455,7,2,7.30,14.60
84466455,10,3,4.26,12.78
84466455,17,5,5.35,26.75
84466455,29,1,1.88,1.88
84469875,3,3,3.15,9.45
84469875,18,3,4.06,12.18
84469875,27,5,2.22,11.10
84488712,3,3,3.15,9.45
84488712,24,4,1.32,5.28
84507437,2,5,9.28,46.40
84507437,3,5,3.15,15.75
84507437,15,1,2.30,2.30
84507437,22,3,1.03,3.09
84507437,27,4,2.22,8.88
84535887,2,2,9.28,18.56
84535887,12,1,4.90,4.90
84535887,25,2,1.31,2.62
