order_id,order_datetime,customer_id,total_amount,num_items
88094449,2024-02-08T20:16:45.098133,23,49.51,3
88116913,2024-02-05T15:39:13.163607,26,111.76,5
88122024,2024-02-02T09:36:31.832397,9,46.40,1
88123481,2024-02-04T09:11:38.379265,10,7.53,2
88130411,2024-02-04T06:44:14.950979,17,9.08,1
88153905,2024-02-07T02:23:41.154320,24,102.80,5
88155834,2024-02-10T02:19:22.940774,12,9.08,1
88162034,2024-02-10T11:52:32.158458,28,0.87,1
88162925,2024-02-08T05:59:06.695338,20,33.90,2
88169178,2024-02-05T07:08:55.500545,3,10.80,1
88169288,2024-02-10T22:12:10.499755,23,21.30,1
88195978,2024-02-09T02:21:35.979568,15,44.23,4
88200601,2024-02-02T04:34:42.729965,9,56.25,5
88205574,2024-02-05T02:15:39.864090,1,21.64,2
88208077,2024-02-03T14:25:46.951736,23,4.32,1
88223583,2024-02-09T00:32:52.577762,3,29.57,2
88230642,2024-02-06T10:09:57.935901,7,29.64,2
88236722,2024-02-09T11:09:46.315999,27,14.88,2
88237626,2024-02-02T16:49:16.203231,18,45.31,5
88256679,2024-02-09T19:17:25.793722,30,21.49,2
88266543,2024-02-04T00:24:11.612865,12,16.24,1
88267914,2024-02-04T05:16:08.759795,14,13.98,1
88271637,2024-02-03T04:47:14.592840,24,41.80,5
88297649,2024-02-02T13:54:47.815433,18,28.15,3
88300595,2024-02-05T12:09:28.675687,1,47.54,2
88323592,2024-02-08T19:53:02.279793,20,47.65,2
88332208,2024-02-02T07:03:53.416563,14,34.18,2
88357374,2024-02-09T22:57:48.134979,29,0.00,1
88385291,2024-02-02T20:22:19.135338,24,4.60,1
88387852,2024-02-08T06:53:56.328223,17,36.50,1
88397909,2024-02-05T07:55:40.163019,4,50.66,4
88420544,2024-02-02T17:05:55.368409,30,18.64,1
88429932,2024-02-03T18:06:53.395063,6,74.38,4
88432738,2024-02-09T19:56:38.611820,5,29.01,3
88438120,2024-02-02T07:39:47.721181,18,40.10,4
88457310,2024-02-08T08:14:51.849056,11,8.03,4
88473732,2024-02-10T01:17:32.768171,2,30.57,4
88475114,2024-02-05T17:52:17.503516,22,41.36,3
88478946,2024-02-07T01:11:02.256763,5,16.05,1
88483477,2024-02-01T02:55:01.433622,15,20.64,2
88488442,2024-02-01T00:33:22.221180,1,17.36,2
88505738,2024-02-02T17:07:36.722636,25,16.15,4
88520055,2024-02-08T02:17:36.445483,6,41.77,3
88520095,2024-02-04T15:57:30.235725,19,2.22,1
88523398,2024-02-09T05:03:54.202182,7,25.07,3
88524997,2024-02-04T14:16:10.439505,1,42.88,3
88530799,2024-02-02T04:40:38.715067,25,13.60,2
88534319,2024-02-01T01:51:31.210795,14,12.82,1
88538386,2024-02-08T00:15:29.551902,12,47.58,4
88544473,2024-02-08T08:05:03.666709,20,28.33,3
88544676,2024-02-07T09:18:31.741616,12,91.02,5
88544997,2024-02-10T08:52:12.817665,6,27.02,3
88560071,2024-02-09T04:43:47.984404,12,3.40,1
88560911,2024-02-06T02:09:26.324923,26,2.61,1
88563267,2024-02-10T09:59:43.560014,20,0.00,1
88568003,2024-02-02T10:01:50.728390,18,13.53,2
88568008,2024-02-02T03:40:46.092282,16,14.80,2
88590184,2024-02-04T22:22:12.369121,28,56.63,4
88590973,2024-02-07T01:14:30.684916,30,45.38,3
88597170,2024-02-05T05:29:01.171525,2,25.92,2
88598526,2024-02-03T11:47:35.980022,14,2.72,1
88602469,2024-02-09T20:29:03.426995,13,18.66,2
88615609,2024-02-02T07:40:57.997097,13,28.55,3
88625897,2024-02-07T20:38:32.934728,4,29.61,5
88627902,2024-02-02T13:53:45.066104,15,49.30,2
88638953,2024-02-05T04:59:34.216100,5,65.18,5
88644621,2024-02-02T23:50:44.532493,22,31.52,2
88651709,2024-02-10T13:32:13.640639,7,8.64,2
88657416,2024-02-01T08:23:37.323777,11,33.90,4
88667354,2024-02-02T11:46:11.396939,26,63.11,3
88667645,2024-02-06T21:40:39.227466,13,7.23,2
88674313,2024-02-09T22:26:36.295458,12,32.92,2
88686384,2024-02-08T22:41:27.161625,21,12.60,1
88702129,2024-02-04T13:50:03.306873,22,67.72,4
88708175,2024-02-09T10:30:48.069606,6,66.94,4
88715201,2024-02-08T21:30:53.152134,12,29.31,3
88715670,2024-02-04T16:13:58.648474,18,35.30,5
88736937,2024-02-09T20:32:33.308821,2,59.84,4
88756805,2024-02-08T22:53:11.635358,30,17.04,1
88758075,2024-02-08T16:05:57.766753,6,19.94,4
88766311,2024-02-01T07:19:19.483792,22,37.78,3
88775552,2024-02-01T18:15:53.837897,22,40.80,4
88804254,2024-02-04T05:12:15.132763,5,30.84,2
88816532,2024-02-02T13:19:54.239485,18,13.39,3
88820011,2024-02-01T21:22:49.911565,5,73.75,4
88855844,2024-02-02T10:50:31.265147,13,53.95,4
88857618,2024-02-10T15:10:26.324222,30,35.56,5
88885503,2024-02-09T00:37:29.468515,20,6.30,1
88887114,2024-02-10T12:32:30.810711,30,21.89,5
88889380,2024-02-08T00:22:45.382870,2,16.19,2
88921631,2024-02-04T04:24:48.669956,24,86.60,5
88941816,2024-02-10T07:27:06.186392,9,38.04,4
88946727,2024-02-05T14:12:39.027186,6,36.74,2
88968986,2024-02-08T16:33:22.773979,25,4.12,1
88971536,2024-02-04T14:03:59.546436,23,84.44,5
88984564,2024-02-02T11:31:33.427745,5,21.32,3
89001443,2024-02-02T23:45:54.268448,20,18.69,2
89024292,2024-02-08T03:33:41.175873,26,53.31,4
89031319,2024-02-07T16:11:22.317523,8,33.17,3
89044861,2024-02-02T19:50:46.580032,27,8.29,2
89052053,2024-02-08T09:49:08.811351,9,29.48,3
89062342,2024-02-08T03:19:10.004945,19,10.13,3
89074100,2024-02-02T09:33:07.561031,16,3.75,2
89086142,2024-02-01T23:56:10.499363,12,39.78,3
89119829,2024-02-09T23:27:18.857773,3,48.40,5
89168110,2024-02-02T14:49:05.451773,13,10.14,2
89180562,2024-02-09T22:01:38.824308,15,8.32,2
89192674,2024-02-09T15:51:44.046519,12,6.18,2
89195185,2024-02-02T04:14:04.842576,27,4.35,1
89196875,2024-02-09T00:57:36.251023,4,57.65,3
89228294,2024-02-08T01:23:03.898255,4,44.19,5
89230613,2024-02-05T23:30:26.659566,13,8.54,2
89247077,2024-02-07T18:06:32.102918,18,6.66,2
89255774,2024-02-08T21:51:57.053483,9,52.11,4
89258626,2024-02-08T12:41:24.397332,25,37.08,2
89271469,2024-02-08T19:45:21.933823,18,40.71,5
89281015,2024-02-07T11:02:55.048235,7,16.37,3
89288780,2024-02-04T20:51:22.858253,16,49.58,3
89292337,2024-02-08T12:53:43.511265,3,32.05,1
89319314,2024-02-02T14:42:02.046888,7,11.36,2
89320147,2024-02-08T08:33:22.014374,27,35.18,3
89333411,2024-02-05T19:18:39.917962,5,52.65,4
89353957,2024-02-10T07:04:15.291997,19,6.56,1
89375481,2024-02-01T07:39:22.365188,9,60.45,2
89378629,2024-02-02T23:51:45.477092,19,11.14,2
89385004,2024-02-02T15:01:10.050545,11,52.15,4
89396748,2024-02-07T23:42:28.858138,18,17.88,2
89397880,2024-02-01T12:38:30.354590,19,44.95,4
89397991,2024-02-09T03:37:30.422944,21,8.52,1
89406266,2024-02-01T05:51:27.694336,9,58.06,2
89426495,2024-02-01T05:59:26.593403,2,35.98,4
89438226,2024-02-10T06:44:33.542911,17,0.00,1
89444543,2024-02-10T17:52:13.914840,4,1.88,2
89453524,2024-02-08T00:00:49.049879,22,47.76,3
89458465,2024-02-04T06:02:35.666952,7,19.22,4
89459904,2024-02-09T04:58:17.986717,25,9.45,1
89476945,2024-02-10T16:20:25.011745,30,39.46,4
89479158,2024-02-02T19:54:42.894374,20,20.82,3
89492408,2024-02-06T20:06:53.028082,3,67.81,5
89524727,2024-02-09T19:23:45.316452,17,53.11,4
89548622,2024-02-04T04:37:15.669036,24,22.07,2
89557286,2024-02-09T20:03:37.047705,1,31.99,3
89565150,2024-02-05T05:51:01.941392,14,53.23,5
89581733,2024-02-10T06:29:41.183203,25,10.12,2
89594693,2024-02-08T06:21:40.521351,25,10.70,1
89603582,2024-02-08T03:54:00.838166,15,68.71,4
89616726,2024-02-09T11:25:30.740446,22,3.28,1
89621369,2024-02-08T20:11:06.943128,24,5.28,1
89626817,2024-02-09T02:29:58.264711,13,6.84,2
89627274,2024-02-09T22:57:31.787673,20,9.23,4
89635454,2024-02-09T16:22:03.116709,29,46.49,4
89652982,2024-02-09T22:47:50.604973,15,45.05,4
89653848,2024-02-02T20:52:31.468671,8,17.61,3
89654810,2024-02-05T20:34:16.940768,23,76.39,5
89656739,2024-02-08T17:20:43.118204,19,36.27,2
89669354,2024-02-01T10:02:10.964259,16,18.42,1
89671466,2024-02-08T01:47:47.418509,19,34.23,4
89674092,2024-02-08T01:54:15.511098,6,17.40,3
89675179,2024-02-02T09:13:17.697866,24,61.04,5
89678737,2024-02-09T08:47:17.388034,26,3.98,2
89684254,2024-02-08T01:08:57.230103,30,49.25,4
89686721,2024-02-01T16:47:43.545766,8,19.77,2
89693233,2024-02-02T07:57:18.867548,30,60.51,4
89695587,2024-02-08T01:48:00.064225,2,9.31,2
89697156,2024-02-02T02:51:12.392143,2,18.83,3
89697945,2024-02-02T17:52:20.306193,13,16.79,2
89698833,2024-02-09T20:13:44.827427,21,18.42,1
89705409,2024-02-08T01:33:24.981823,14,9.40,1
89719854,2024-02-02T14:59:23.116352,18,30.08,3
89751997,2024-02-09T14:37:46.887788,25,41.64,4
89794833,2024-02-08T21:56:58.608187,28,5.39,1
89800366,2024-02-09T22:24:36.417837,26,34.24,4
89842597,2024-02-05T10:24:26.609528,29,112.68,5
89845859,2024-02-09T21:10:48.241316,27,55.96,5
89851622,2024-02-10T03:58:37.905395,29,13.70,3
89854803,2024-02-08T14:42:33.103981,19,11.50,1
89856163,2024-02-09T19:30:16.373892,27,27.52,4
89856676,2024-02-09T16:14:39.948738,19,9.79,2
89862410,2024-02-02T04:02:12.667696,16,12.60,1
89865378,2024-02-02T16:04:30.965451,24,6.90,1
89870473,2024-02-08T16:55:12.524513,23,68.70,4
89873224,2024-02-09T02:27:08.773762,19,5.28,1
89877853,2024-02-02T22:45:53.575947,8,9.40,1
89880571,2024-02-10T00:09:56.561213,6,65.33,3
89881467,2024-02-10T21:43:04.125368,9,18.82,4
89881847,2024-02-02T12:26:34.062229,9,18.12,3
89883457,2024-02-02T05:20:36.164053,13,32.08,4
89888842,2024-02-07T01:15:55.850796,27,44.60,2
89912852,2024-02-10T08:45:08.602766,11,66.50,2
89914625,2024-02-08T16:14:42.124553,19,53.94,2
89918483,2024-02-06T10:42:32.098956,29,18.56,1
89931340,2024-02-08T02:16:29.818421,21,69.99,5
89937108,2024-02-02T20:57:11.265938,12,23.26,3
89943971,2024-02-05T18:47:55.805218,21,8.52,1
89957247,2024-02-09T12:40:33.047909,25,3.28,1
89961754,2024-02-08T03:13:53.191119,27,52.26,3
89964844,2024-02-01T07:58:46.110240,8,21.96,3
89979927,2024-02-09T12:15:14.079973,18,46.80,2
89988439,2024-02-08T04:28:35.206871,30,66.94,3
89995263,2024-02-08T17:22:00.905257,29,28.00,2
90015660,2024-02-08T02:15:11.578806,1,10.06,2
90016485,2024-02-10T00:35:33.864173,10,14.73,3
90018054,2024-02-04T23:15:00.645802,6,8.88,1
90032826,2024-02-05T05:04:55.179760,28,6.81,1
90067080,2024-02-09T06:18:37.535421,29,39.73,5
90067496,2024-02-05T08:24:24.676928,27,21.34,4
90082755,2024-02-08T00:41:00.935032,14,5.35,1
90091932,2024-02-02T06:29:23.719443,9,21.48,3
90113209,2024-02-07T22:28:57.681366,29,31.06,5
90119704,2024-02-10T03:48:31.805977,29,50.07,4
90120344,2024-02-04T02:13:25.527565,2,31.52,2
90124308,2024-02-08T23:16:28.903480,14,35.74,3
90133683,2024-02-02T07:24:05.820238,20,38.25,4
90149409,2024-02-01T07:49:30.586537,19,55.96,4
90149825,2024-02-08T15:38:17.429954,11,4.06,1
90166599,2024-02-08T09:17:35.931545,29,32.76,2
90181158,2024-02-10T11:04:44.504704,16,0.00,1
90192582,2024-02-02T15:49:35.977981,14,33.66,3
90193126,2024-02-03T08:22:16.493423,30,23.56,3
90225187,2024-02-08T01:44:18.526947,11,11.80,2
90230497,2024-02-02T01:49:59.240532,23,5.44,1
90240449,2024-02-10T04:30:28.729977,28,7.88,4
90241943,2024-02-09T20:53:23.746741,29,17.20,5
90262401,2024-02-10T19:54:03.154808,5,35.50,4
90273028,2024-02-08T20:19:52.324397,2,49.44,4
90273612,2024-02-08T13:50:56.759078,9,43.80,2
90291277,2024-02-10T07:05:38.770118,20,75.56,5
90296690,2024-02-05T10:58:26.467077,25,39.19,2
90300625,2024-02-05T17:25:37.025578,26,6.66,1
90316693,2024-02-08T02:10:31.930005,26,23.22,3
90321764,2024-02-08T05:24:15.685596,16,57.16,4
90341555,2024-02-08T04:00:39.402504,20,2.30,1
90365654,2024-02-09T14:51:42.790211,2,57.12,3
90371510,2024-02-05T02:18:31.051787,16,13.46,2
90373472,2024-02-02T21:44:29.636572,13,13.48,3
90374061,2024-02-02T01:40:58.322797,8,30.04,2
90374515,2024-02-09T21:52:11.320950,30,19.60,3
90377601,2024-02-02T17:08:51.669096,26,8.64,2
90380753,2024-02-04T19:20:17.899154,30,17.79,3
90387077,2024-02-07T12:37:13.852482,17,47.35,5
90389981,2024-02-07T22:35:51.207439,27,29.35,3
90396962,2024-02-10T20:23:08.823452,15,6.60,1
90405090,2024-02-03T20:51:59.162884,21,26.11,3
90407274,2024-02-04T08:18:16.479981,15,17.98,3
90407735,2024-02-08T10:51:02.991311,20,23.98,5
90416190,2024-02-09T01:34:51.169216,12,83.63,5
90423341,2024-02-08T13:34:35.315537,26,5.39,1
90439584,2024-02-08T19:23:35.314510,5,18.56,1
90446219,2024-02-09T17:35:16.853395,9,48.55,4
90461075,2024-02-10T23:59:12.352337,13,6.30,1
90475210,2024-02-09T01:59:11.209268,15,8.98,2
90477249,2024-02-04T00:07:48.781612,2,38.06,4
90496184,2024-02-09T11:19:38.143256,7,5.28,1
90496657,2024-02-09T06:19:20.608570,5,67.61,4
90509672,2024-02-04T17:54:47.514571,18,61.90,5
90523015,2024-02-07T14:37:34.562498,13,64.48,3
90526152,2024-02-09T20:01:06.801908,11,29.82,2
90540430,2024-02-04T11:20:23.926251,19,4.54,1
90549347,2024-02-07T15:54:38.596971,2,46.55,4
90571709,2024-02-04T18:34:49.741548,16,38.43,5
90571829,2024-02-08T12:37:44.249922,4,49.28,3
90575408,2024-02-01T06:55:51.442455,7,9.45,1
90579926,2024-02-10T13:16:21.765943,7,39.20,4
90606003,2024-02-01T16:52:17.375412,9,27.70,5
90614128,2024-02-03T00:59:35.144454,3,47.68,4
90619859,2024-02-08T18:57:25.974875,13,27.99,2
90621591,2024-02-02T06:51:09.320825,19,58.49,4
90627446,2024-02-02T21:48:54.344171,28,11.64,1
90631089,2024-02-09T01:09:32.630882,1,50.57,3
90635088,2024-02-04T17:36:59.614118,7,44.16,2
90642027,2024-02-08T13:46:46.788399,11,34.86,3
90651077,2024-02-08T01:55:40.974202,6,4.26,1
90661099,2024-02-08T00:29:19.371995,5,9.72,1
90662053,2024-02-02T15:31:30.288974,30,85.11,4
90675842,2024-02-01T08:05:55.966445,28,95.96,5
90677285,2024-02-03T12:19:42.220824,6,16.17,1
90685848,2024-02-05T19:49:48.387095,5,12.13,2
90693513,2024-02-05T02:53:38.260776,14,38.37,5
90703921,2024-02-08T00:41:20.065751,21,60.66,5
90707378,2024-02-09T03:26:27.572362,6,59.22,2
90716560,2024-02-02T15:48:04.962989,17,114.45,5
90730072,2024-02-10T05:20:16.483406,16,32.14,3
90743218,2024-02-02T19:27:57.518899,25,20.93,3
90744865,2024-02-09T11:00:45.414832,30,26.78,4
90746358,2024-02-08T10:55:10.995606,18,85.96,4
90757447,2024-02-08T17:48:54.943205,17,12.05,2
90763571,2024-02-02T04:50:54.825262,24,5.83,2
90774212,2024-02-03T20:33:04.241861,4,26.75,1
90780754,2024-02-09T19:05:15.246013,21,71.33,5
90783189,2024-02-09T13:58:06.393512,1,33.59,5
90785458,2024-02-07T22:12:54.499146,11,73.17,4
90795294,2024-02-05T03:13:02.419288,18,12.18,1
90802206,2024-02-08T21:45:05.336538,16,16.61,2
90815787,2024-02-09T16:41:17.374193,21,60.48,4
90817903,2024-02-09T23:53:55.699955,2,24.95,3
90818730,2024-02-08T03:58:38.916006,12,64.76,3
90823866,2024-02-04T17:51:57.573906,18,38.20,5
90839047,2024-02-07T10:32:15.655427,15,23.52,3
90877827,2024-02-09T21:44:56.055246,19,8.12,1
90885233,2024-02-10T04:30:10.827796,27,13.94,2
90895016,2024-02-09T00:44:55.423560,25,85.88,5
90898584,2024-02-10T23:09:22.499925,6,29.69,5
90899720,2024-02-05T05:11:12.686880,30,43.41,4
90909267,2024-02-09T18:03:06.644741,17,33.61,3
90922606,2024-02-05T15:44:43.535660,15,42.30,1
90922706,2024-02-08T00:24:10.151994,9,50.21,3
90929981,2024-02-01T16:21:49.797782,20,3.76,2
90934884,2024-02-02T16:52:36.683211,21,72.14,5
90949026,2024-02-09T11:16:27.750382,9,34.35,5
90949666,2024-02-01T12:31:52.590808,25,3.48,1
90951475,2024-02-02T07:02:52.855879,21,31.46,2
90982764,2024-02-06T07:15:04.284412,23,72.53,4
90987177,2024-02-05T18:37:14.307482,12,10.24,3
90997887,2024-02-02T21:22:11.636608,20,70.32,5
91005343,2024-02-02T01:29:59.215669,30,25.38,1
91015270,2024-02-09T14:20:50.556580,2,68.47,5
91030672,2024-02-05T16:29:08.451684,22,10.68,2
91032799,2024-02-09T10:40:40.756001,25,26.96,4
91042196,2024-02-03T16:03:56.078360,19,12.18,3
91043130,2024-02-05T02:25:22.786620,11,49.64,5
91047909,2024-02-08T09:32:21.076918,22,42.65,3
91085716,2024-02-05T10:29:29.933179,13,6.90,1
91089439,2024-02-09T04:25:09.128329,16,12.68,3
91091913,2024-02-01T09:05:47.557542,27,18.08,2
91095834,2024-02-08T06:16:38.196354,29,34.19,4
91104124,2024-02-02T22:49:32.449455,6,35.47,2
91106024,2024-02-09T01:35:33.402391,5,36.50,4
91147272,2024-02-07T02:57:47.553016,6,8.20,1
91149862,2024-02-02T04:02:45.879920,29,37.78,4
91157436,2024-02-05T13:06:09.824270,16,32.58,4
91159314,2024-02-02T14:53:44.729830,6,25.94,3
91180486,2024-02-01T16:07:34.010047,27,53.96,4
91217589,2024-02-03T11:19:07.458966,18,56.08,3
91239372,2024-02-08T22:14:22.933725,18,24.99,3
91258920,2024-02-04T21:39:39.405364,13,23.94,2
91262816,2024-02-09T10:44:49.893201,2,37.44,3
91267718,2024-02-08T01:48:41.902699,15,19.60,1
91273415,2024-02-02T05:54:01.059071,19,63.51,5
91281188,2024-02-09T10:35:34.191053,7,33.88,3
91281382,2024-02-02T20:16:15.899488,24,45.28,3
91292558,2024-02-09T19:37:39.340436,10,11.50,2
91300114,2024-02-10T01:56:18.674944,16,91.68,5
91300336,2024-02-10T01:45:55.330198,3,10.05,2
91307478,2024-02-04T14:35:45.558230,5,41.37,5
91313314,2024-02-08T17:15:44.798763,17,58.46,3
91328139,2024-02-05T09:56:16.952455,16,11.64,1
91331481,2024-02-03T19:18:08.323712,19,17.78,2
91359169,2024-02-07T08:43:21.104548,16,90.49,5
91360954,2024-02-02T06:04:40.243775,4,15.39,2
91365973,2024-02-02T05:04:40.389910,8,52.75,4
91370744,2024-02-04T18:22:03.065096,30,43.40,3
91386092,2024-02-09T11:12:14.274995,22,8.52,1
91394907,2024-02-09T02:57:03.067506,1,39.76,4
91398705,2024-02-02T19:58:00.240349,11,8.52,1
91405314,2024-02-08T01:08:36.456797,15,45.92,3
91435172,2024-02-08T09:50:13.497737,21,26.92,3
91458970,2024-02-07T09:16:46.169733,30,11.61,2
91470057,2024-02-03T17:06:49.745770,10,5.34,2
91478639,2024-02-05T02:35:39.496940,8,10.80,1
91529251,2024-02-08T05:41:26.343880,13,26.80,1
91529901,2024-02-10T05:05:53.901760,30,19.60,1
91539539,2024-02-09T09:58:45.232505,2,10.78,1
91555219,2024-02-09T03:44:39.136514,10,6.48,1
91556258,2024-02-08T12:30:08.432538,11,36.88,3
91562336,2024-02-10T21:10:11.100007,14,17.37,5
91563276,2024-02-09T20:43:26.436596,30,71.95,5
91575574,2024-02-10T23:53:40.227160,17,33.35,5
91612283,2024-02-08T00:47:29.823520,10,75.50,5
91622925,2024-02-02T21:43:17.668673,20,22.98,3
91624346,2024-02-01T20:59:28.667050,25,15.67,2
91635342,2024-02-08T21:25:12.678555,7,31.30,2
91637778,2024-02-08T11:54:26.435834,26,4.03,2
91649989,2024-02-09T04:53:59.057283,14,31.26,4
91651152,2024-02-10T16:14:37.000083,9,5.43,3
91655425,2024-02-05T04:46:45.086758,10,21.47,4
91675090,2024-02-10T02:42:30.697836,16,40.39,5
91678997,2024-02-08T05:25:30.442425,22,3.40,1
91691689,2024-02-05T12:59:54.934607,26,17.27,2
91708210,2024-02-03T08:59:21.210016,14,11.35,1
91709023,2024-02-08T09:19:32.951200,24,42.30,1
91722432,2024-02-09T11:32:03.792890,5,37.02,3
91727968,2024-02-04T21:51:33.693311,27,94.52,4
91741708,2024-02-04T12:10:32.204811,5,56.36,4
91751102,2024-02-01T05:09:44.933074,25,5.46,1
91758706,2024-02-04T21:27:47.729404,23,16.05,1
91760061,2024-02-09T06:52:20.800654,25,57.79,5
91768492,2024-02-04T00:50:25.319862,27,68.24,3
91783998,2024-02-09T09:59:06.698763,6,29.95,3
91791003,2024-02-05T09:57:40.292245,12,31.33,3
91793578,2024-02-03T11:29:45.188937,22,2.64,1
91798900,2024-02-01T17:09:14.223207,11,12.18,1
91806805,2024-02-07T11:35:47.775729,27,44.24,3
91815429,2024-02-08T06:41:15.292747,27,43.72,3
91827864,2024-02-05T12:36:18.195575,21,44.34,4
91867656,2024-02-09T09:56:10.060696,13,44.40,4
91873508,2024-02-05T05:41:57.880045,13,8.73,1
91891874,2024-02-07T18:09:31.954982,1,4.26,1
91902311,2024-02-09T02:20:44.260927,11,21.91,3
91979278,2024-02-02T12:54:41.474888,20,9.75,2
91985119,2024-02-09T19:18:16.891994,25,9.90,3
91991756,2024-02-09T11:47:58.945740,24,0.00,1
91991758,2024-02-09T14:16:17.434361,19,55.26,3
91996707,2024-02-01T14:50:16.112098,9,43.90,5
92003615,2024-02-04T16:28:31.956603,1,45.45,5
92009062,2024-02-08T02:31:56.230777,21,30.70,1
92016618,2024-02-10T15:55:38.167374,30,26.34,3
92017422,2024-02-02T08:15:16.349331,20,25.38,1
92025388,2024-02-04T00:24:34.237158,8,30.70,5
92028942,2024-02-08T22:01:53.125010,14,8.33,2
92031498,2024-02-09T12:09:41.117343,22,20.92,2
92047386,2024-02-07T18:09:20.975522,9,39.57,2
92066103,2024-02-02T06:31:31.012690,28,84.77,4
92070781,2024-02-08T09:41:09.925215,29,24.30,4
92080601,2024-02-08T10:37:55.363479,28,43.07,5
92088303,2024-02-08T02:10:04.424772,17,42.15,4
92103363,2024-02-05T23:18:21.259721,2,2.64,1
92126914,2024-02-08T05:42:36.128320,7,42.50,3
92128975,2024-02-02T08:03:24.046779,22,16.27,2
92134696,2024-02-08T02:28:17.368920,16,39.39,3
92136813,2024-02-06T05:30:12.405149,20,53.06,3
92140374,2024-02-09T03:54:04.963527,28,33.84,1
92141601,2024-02-02T16:30:09.736909,20,78.78,5
92150135,2024-02-06T23:03:39.852024,16,1.88,1
92156010,2024-02-02T02:00:18.739339,13,44.30,3
92163041,2024-02-07T17:35:45.545986,27,4.06,1
92168519,2024-02-09T16:01:05.568912,1,93.44,5
92193096,2024-02-10T10:53:03.825049,5,0.00,1
92209020,2024-02-06T19:19:47.411615,1,2.61,1
92219962,2024-02-01T21:56:26.792914,7,78.13,5
92235723,2024-02-02T14:37:30.908360,19,35.87,5
92238369,2024-02-02T00:53:39.793407,17,41.54,2
92253091,2024-02-09T14:39:17.110620,28,23.94,4
92257828,2024-02-06T11:40:40.296138,14,87.71,5
92267862,2024-02-09T16:03:28.271309,23,63.21,3
92273294,2024-02-02T05:35:56.117064,30,77.28,5
92273952,2024-02-02T07:51:32.702074,4,44.90,4
92293635,2024-02-04T16:18:59.685607,16,23.05,2
92306605,2024-02-01T22:41:26.877229,13,3.93,1
92311041,2024-02-05T00:19:40.379991,12,8.52,1
92315886,2024-02-04T10:16:26.135168,24,38.58,4
92319465,2024-02-04T08:48:21.901440,28,17.49,2
92320564,2024-02-01T16:59:47.226367,27,15.23,3
92323300,2024-02-08T01:07:04.095372,14,3.24,1
92327556,2024-02-02T17:53:27.937922,13,5.82,1
92336364,2024-02-10T23:21:32.345474,23,8.54,3
92352721,2024-02-09T15:29:13.275433,13,3.76,1
92359476,2024-02-05T17:58:39.770321,11,11.10,1
92362823,2024-02-08T02:37:26.271547,3,48.24,4
92384003,2024-02-08T12:55:21.615275,1,55.45,4
92386110,2024-02-02T16:53:21.045267,13,7.32,2
92398140,2024-02-08T04:23:05.903825,5,55.04,4
92410483,2024-02-09T18:12:39.921669,1,39.80,4
92423485,2024-02-03T05:42:08.133623,4,49.96,3
92432298,2024-02-04T13:25:05.754241,14,44.90,5
92445960,2024-02-08T08:58:33.654466,10,23.86,3
92473257,2024-02-02T03:31:53.234704,17,19.23,1
92475759,2024-02-02T08:40:34.572020,5,13.26,2
92476853,2024-02-02T02:34:40.452836,20,19.21,2
92478294,2024-02-08T01:31:54.498529,26,31.32,5
92496862,2024-02-09T16:16:09.103563,12,18.32,2
92511187,2024-02-10T13:48:35.277365,20,11.62,3
92518603,2024-02-04T20:03:02.541604,16,29.40,2
92545520,2024-02-02T10:38:16.441842,23,17.10,2
92549414,2024-02-07T11:33:30.927511,3,65.51,5
92573094,2024-02-09T05:46:05.738676,24,16.92,1
92575668,2024-02-02T20:49:19.560969,8,3.48,1
92576321,2024-02-09T06:27:14.582397,9,16.92,1
92586093,2024-02-08T00:14:23.886450,9,1.36,1
92596568,2024-02-09T13:15:14.337101,25,25.67,3
92604744,2024-02-02T23:38:35.563484,20,27.04,4
92628631,2024-02-08T19:39:04.607505,2,8.19,1
92634102,2024-02-08T04:02:00.238026,8,52.60,2
92634974,2024-02-01T11:36:44.684392,16,7.30,2
92635231,2024-02-06T10:27:21.096905,13,36.79,5
92644507,2024-02-06T03:10:07.292830,4,73.71,4
92646064,2024-02-09T13:55:06.352501,14,32.78,4
92658432,2024-02-03T15:27:52.143272,24,19.33,2
92658828,2024-02-08T00:21:14.316825,17,16.17,1
92673293,2024-02-02T13:25:31.882141,9,51.23,4
92713207,2024-02-09T02:43:01.919941,9,48.82,4
92721223,2024-02-08T09:50:02.963645,30,1.64,1
92723957,2024-02-09T01:10:11.785090,9,39.21,3
92761336,2024-02-08T08:44:22.666596,1,38.30,2
92767955,2024-02-01T16:09:43.184254,2,13.48,2
92770572,2024-02-01T16:43:54.902949,15,8.58,2
92781340,2024-02-04T08:22:59.615404,19,16.17,4
92786029,2024-02-08T08:34:39.887588,26,37.96,4
92792308,2024-02-08T23:20:36.309824,23,20.50,3
92796272,2024-02-08T20:36:02.735492,10,92.95,4
92800617,2024-02-08T09:56:26.775285,3,39.93,4
92811609,2024-02-09T17:59:23.820207,7,32.10,4
92849543,2024-02-04T20:55:18.187182,6,51.20,3
92856563,2024-02-06T07:43:59.241784,13,5.46,1
92862576,2024-02-08T11:07:26.100405,1,31.44,5
92863961,2024-02-02T15:03:20.691322,26,18.30,2
92866770,2024-02-02T22:07:20.106879,21,6.70,1
92871860,2024-02-04T18:57:32.118480,14,12.56,2
92883826,2024-02-09T07:15:03.161755,26,29.19,5
92891704,2024-02-02T05:31:38.048867,30,68.14,3
